order_details_id,Revenue
42607,16.000
42608,20.750
42609,12.250
42610,12.750
42611,20.250
42612,20.750
42613,37.000
42614,17.950
42615,10.500
42616,20.250
42617,16.000
42618,12.000
42619,12.500
42620,12.500
42621,20.750
42622,16.000
42623,20.750
42624,16.250
42625,16.750
42626,12.750
42627,10.500
42628,17.950
42629,14.750
42630,20.750
42631,16.000
42632,20.750
42633,12.000
42634,16.750
42635,16.500
42636,20.750
42637,20.750
42638,20.750
42639,20.250
42640,9.750
42641,12.250
42642,20.500
42643,16.750
42644,16.500
42645,16.000
42646,20.750
42647,16.250
42648,20.250
42649,12.500
42650,12.000
42651,20.750
42652,20.750
42653,12.500
42654,20.500
42655,12.000
42656,12.000
42657,20.750
42658,16.750
42659,12.000
42660,20.750
42661,16.500
42662,16.500
42663,21.000
42664,15.250
42665,20.750
42666,16.250
42667,20.750
42668,12.750
42669,12.000
42670,20.750
42671,16.750
42672,20.500
42673,15.250
42674,20.750
42675,20.750
42676,16.750
42677,18.500
42678,20.750
42679,16.500
42680,20.750
42681,12.000
42682,12.000
42683,16.500
42684,12.000
42685,12.500
42686,20.250
42687,12.000
42688,18.500
42689,13.250
42690,16.000
42691,10.500
42692,16.500
42693,16.750
42694,20.250
42695,12.000
42696,20.250
42697,16.750
42698,20.250
42699,20.750
42700,16.750
42701,20.750
42702,18.500
42703,12.250
42704,16.500
42705,12.750
42706,12.750
42707,12.000
42708,20.750
42709,20.750
42710,12.000
42711,16.500
42712,10.500
42713,20.750
42714,16.500
42715,15.250
42716,20.750
42717,12.000
42718,35.950
42719,16.000
42720,16.250
42721,16.750
42722,20.750
42723,12.000
42724,20.250
42725,16.500
42726,16.250
42727,12.750
42728,20.750
42729,12.000
42730,23.650
42731,12.750
42732,26.500
42733,20.750
42734,16.500
42735,20.250
42736,25.000
42737,20.750
42738,20.750
42739,16.000
42740,12.000
42741,12.500
42742,16.000
42743,20.750
42744,20.250
42745,16.500
42746,20.250
42747,20.750
42748,12.000
42749,20.250
42750,20.750
42751,20.750
42752,16.500
42753,20.750
42754,16.750
42755,20.750
42756,16.000
42757,16.000
42758,18.500
42759,12.250
42760,16.750
42761,12.000
42762,12.750
42763,16.750
42764,16.750
42765,16.000
42766,12.500
42767,24.000
42768,12.000
42769,14.750
42770,16.000
42771,14.500
42772,20.750
42773,20.750
42774,20.250
42775,10.500
42776,12.000
42777,20.750
42778,20.750
42779,20.250
42780,20.500
42781,17.950
42782,12.750
42783,12.750
42784,20.750
42785,12.500
42786,20.500
42787,16.500
42788,20.750
42789,16.750
42790,12.000
42791,20.250
42792,12.000
42793,20.750
42794,16.500
42795,20.500
42796,16.000
42797,18.500
42798,16.750
42799,20.750
42800,12.750
42801,17.500
42802,20.750
42803,12.500
42804,16.500
42805,12.000
42806,41.000
42807,12.500
42808,12.000
42809,12.750
42810,20.750
42811,16.750
42812,20.750
42813,12.500
42814,20.250
42815,15.250
42816,18.500
42817,12.000
42818,12.000
42819,12.000
42820,16.500
42821,20.750
42822,16.750
42823,20.750
42824,10.500
42825,12.500
42826,15.250
42827,16.500
42828,20.250
42829,17.500
42830,12.500
42831,20.750
42832,12.000
42833,12.750
42834,12.000
42835,10.500
42836,12.500
42837,16.750
42838,16.750
42839,16.500
42840,20.250
42841,16.000
42842,20.750
42843,12.750
42844,10.500
42845,16.500
42846,20.750
42847,50.250
42848,24.000
42849,16.250
42850,16.750
42851,12.750
42852,16.000
42853,12.000
42854,17.950
42855,16.000
42856,16.500
42857,21.000
42858,16.000
42859,25.000
42860,9.750
42861,20.750
42862,32.500
42863,20.750
42864,12.750
42865,41.500
42866,25.500
42867,20.250
42868,16.750
42869,20.250
42870,12.000
42871,20.500
42872,12.000
42873,12.500
42874,12.000
42875,20.500
42876,16.500
42877,16.500
42878,16.000
42879,14.500
42880,20.250
42881,16.750
42882,12.000
42883,16.500
42884,20.250
42885,20.750
42886,16.000
42887,20.750
42888,12.500
42889,20.250
42890,16.750
42891,20.750
42892,12.000
42893,9.750
42894,16.000
42895,16.750
42896,20.750
42897,16.750
42898,18.500
42899,16.750
42900,17.950
42901,12.000
42902,17.950
42903,16.250
42904,12.250
42905,20.750
42906,12.000
42907,10.500
42908,12.250
42909,20.750
42910,20.750
42911,20.750
42912,41.000
42913,25.500
42914,12.000
42915,20.750
42916,16.000
42917,12.500
42918,16.250
42919,16.500
42920,13.250
42921,16.750
42922,16.500
42923,18.500
42924,17.950
42925,12.000
42926,12.500
42927,20.750
42928,12.500
42929,12.750
42930,23.650
42931,20.750
42932,12.750
42933,20.750
42934,13.250
42935,16.500
42936,21.000
42937,12.500
42938,12.750
42939,12.000
42940,20.250
42941,12.750
42942,16.000
42943,16.500
42944,20.500
42945,12.000
42946,16.750
42947,14.500
42948,32.500
42949,20.750
42950,20.250
42951,12.000
42952,16.250
42953,16.500
42954,12.500
42955,20.250
42956,20.750
42957,20.500
42958,10.500
42959,16.000
42960,18.500
42961,17.950
42962,12.750
42963,20.750
42964,12.750
42965,12.000
42966,23.650
42967,12.000
42968,17.950
42969,14.750
42970,10.500
42971,20.250
42972,16.000
42973,20.250
42974,14.500
42975,15.250
42976,12.500
42977,16.750
42978,20.250
42979,20.750
42980,16.500
42981,20.500
42982,15.250
42983,16.500
42984,20.750
42985,16.500
42986,11.000
42987,16.750
42988,20.500
42989,20.750
42990,12.000
42991,9.750
42992,12.750
42993,20.250
42994,20.750
42995,23.650
42996,16.000
42997,12.000
42998,16.500
42999,16.750
43000,12.000
43001,20.250
43002,16.000
43003,12.500
43004,16.750
43005,12.750
43006,20.750
43007,16.000
43008,12.000
43009,20.250
43010,12.000
43011,14.500
43012,30.500
43013,12.750
43014,16.500
43015,15.250
43016,16.250
43017,16.000
43018,23.650
43019,20.750
43020,16.000
43021,20.250
43022,20.500
43023,16.000
43024,16.000
43025,16.750
43026,16.500
43027,10.500
43028,20.500
43029,16.750
43030,18.500
43031,20.750
43032,13.250
43033,16.750
43034,17.950
43035,15.250
43036,12.000
43037,12.500
43038,16.750
43039,12.750
43040,10.500
43041,35.950
43042,23.650
43043,20.750
43044,17.950
43045,12.000
43046,16.500
43047,16.750
43048,20.750
43049,12.000
43050,12.750
43051,16.750
43052,16.500
43053,16.750
43054,20.750
43055,16.750
43056,12.500
43057,20.750
43058,12.500
43059,25.500
43060,14.750
43061,20.750
43062,20.750
43063,12.000
43064,20.250
43065,12.500
43066,20.750
43067,20.250
43068,12.500
43069,17.950
43070,18.500
43071,17.950
43072,20.750
43073,16.750
43074,20.750
43075,20.250
43076,20.750
43077,16.000
43078,12.000
43079,16.000
43080,12.000
43081,17.950
43082,14.750
43083,20.750
43084,16.250
43085,12.000
43086,12.500
43087,20.750
43088,12.000
43089,12.000
43090,12.500
43091,12.500
43092,17.950
43093,16.750
43094,16.250
43095,16.000
43096,16.000
43097,12.000
43098,17.500
43099,16.750
43100,16.500
43101,16.000
43102,12.000
43103,16.000
43104,20.750
43105,16.000
43106,20.750
43107,16.000
43108,18.500
43109,12.500
43110,12.750
43111,20.750
43112,18.500
43113,16.000
43114,12.000
43115,20.750
43116,23.650
43117,21.000
43118,18.500
43119,20.750
43120,12.000
43121,15.250
43122,12.500
43123,20.750
43124,12.000
43125,12.750
43126,16.000
43127,20.500
43128,16.750
43129,20.250
43130,16.000
43131,16.250
43132,16.500
43133,33.500
43134,10.500
43135,16.000
43136,12.000
43137,12.500
43138,11.000
43139,12.000
43140,16.250
43141,12.750
43142,16.250
43143,12.500
43144,20.750
43145,16.000
43146,16.500
43147,12.750
43148,17.500
43149,20.250
43150,20.500
43151,20.750
43152,20.750
43153,20.500
43154,16.000
43155,16.500
43156,20.750
43157,20.250
43158,12.000
43159,16.000
43160,20.750
43161,12.500
43162,16.000
43163,12.000
43164,16.000
43165,16.000
43166,12.750
43167,12.000
43168,12.750
43169,12.000
43170,16.500
43171,20.750
43172,12.000
43173,12.500
43174,20.750
43175,16.500
43176,16.750
43177,10.500
43178,16.000
43179,20.750
43180,12.750
43181,12.500
43182,12.500
43183,12.000
43184,16.000
43185,12.250
43186,13.250
43187,10.500
43188,20.250
43189,20.750
43190,16.250
43191,12.500
43192,12.500
43193,12.750
43194,20.750
43195,12.500
43196,10.500
43197,20.750
43198,20.750
43199,20.750
43200,20.750
43201,12.500
43202,20.750
43203,18.500
43204,25.500
43205,12.000
43206,12.000
43207,17.950
43208,12.000
43209,9.750
43210,20.250
43211,16.750
43212,16.000
43213,12.750
43214,20.500
43215,20.750
43216,20.750
43217,20.750
43218,20.750
43219,16.000
43220,16.500
43221,16.500
43222,12.000
43223,11.000
43224,16.000
43225,16.500
43226,25.500
43227,12.000
43228,12.000
43229,20.750
43230,16.000
43231,20.750
43232,20.250
43233,12.500
43234,16.000
43235,16.000
43236,16.750
43237,10.500
43238,12.000
43239,12.000
43240,12.000
43241,20.750
43242,16.750
43243,12.000
43244,12.000
43245,18.500
43246,12.500
43247,12.000
43248,20.250
43249,20.750
43250,16.750
43251,16.000
43252,16.000
43253,12.250
43254,16.500
43255,20.750
43256,20.750
43257,12.750
43258,18.500
43259,20.250
43260,16.000
43261,12.500
43262,12.000
43263,23.650
43264,16.500
43265,16.000
43266,16.000
43267,11.000
43268,15.250
43269,12.750
43270,12.500
43271,20.750
43272,20.250
43273,12.000
43274,16.250
43275,20.750
43276,20.750
43277,10.500
43278,12.250
43279,16.500
43280,12.000
43281,12.000
43282,33.500
43283,16.750
43284,21.000
43285,16.500
43286,12.500
43287,20.750
43288,16.750
43289,25.500
43290,12.250
43291,12.000
43292,20.750
43293,12.750
43294,20.750
43295,9.750
43296,16.250
43297,16.750
43298,17.950
43299,25.500
43300,12.000
43301,12.000
43302,14.500
43303,12.500
43304,16.750
43305,20.750
43306,16.000
43307,20.500
43308,12.000
43309,20.750
43310,12.000
43311,20.250
43312,12.750
43313,20.250
43314,20.750
43315,16.750
43316,16.500
43317,10.500
43318,16.000
43319,12.750
43320,20.500
43321,13.250
43322,20.750
43323,12.500
43324,12.750
43325,16.750
43326,16.250
43327,16.250
43328,14.750
43329,16.500
43330,16.000
43331,12.750
43332,12.000
43333,15.250
43334,12.500
43335,18.500
43336,12.500
43337,20.750
43338,12.000
43339,16.500
43340,20.500
43341,10.500
43342,12.000
43343,9.750
43344,12.000
43345,20.750
43346,20.500
43347,12.000
43348,18.500
43349,12.500
43350,18.500
43351,10.500
43352,20.500
43353,20.750
43354,12.500
43355,16.750
43356,16.750
43357,16.750
43358,16.000
43359,12.750
43360,17.950
43361,12.500
43362,17.950
43363,20.500
43364,12.000
43365,20.500
43366,16.000
43367,20.500
43368,20.500
43369,20.250
43370,20.750
43371,16.500
43372,18.500
43373,16.000
43374,12.750
43375,16.500
43376,12.250
43377,20.750
43378,16.750
43379,12.000
43380,20.250
43381,16.500
43382,12.750
43383,12.750
43384,12.000
43385,17.950
43386,20.250
43387,12.000
43388,16.000
43389,20.750
43390,16.750
43391,12.000
43392,18.500
43393,16.000
43394,12.500
43395,12.000
43396,12.000
43397,16.000
43398,20.750
43399,16.000
43400,16.750
43401,16.250
43402,20.500
43403,20.250
43404,16.000
43405,20.750
43406,12.500
43407,12.500
43408,12.000
43409,10.500
43410,20.750
43411,12.500
43412,12.750
43413,20.750
43414,16.000
43415,20.750
43416,17.950
43417,20.250
43418,12.000
43419,14.500
43420,12.000
43421,16.500
43422,12.000
43423,12.500
43424,13.250
43425,20.750
43426,16.000
43427,16.500
43428,20.750
43429,20.750
43430,12.500
43431,20.750
43432,18.500
43433,25.500
43434,16.000
43435,20.250
43436,20.750
43437,16.750
43438,10.500
43439,16.750
43440,12.000
43441,12.500
43442,16.500
43443,12.500
43444,12.000
43445,12.500
43446,25.500
43447,10.500
43448,16.000
43449,12.000
43450,20.250
43451,11.000
43452,20.750
43453,20.250
43454,16.250
43455,16.000
43456,20.250
43457,12.750
43458,12.000
43459,20.250
43460,40.500
43461,24.000
43462,16.250
43463,16.500
43464,16.500
43465,16.250
43466,20.750
43467,20.500
43468,16.000
43469,14.500
43470,16.500
43471,12.750
43472,12.750
43473,12.000
43474,15.250
43475,16.750
43476,20.750
43477,20.250
43478,12.500
43479,12.000
43480,12.750
43481,20.750
43482,16.500
43483,16.750
43484,24.000
43485,18.500
43486,16.500
43487,16.500
43488,12.750
43489,16.000
43490,12.000
43491,16.500
43492,20.250
43493,16.500
43494,16.500
43495,16.000
43496,20.750
43497,16.750
43498,37.000
43499,20.750
43500,20.750
43501,16.500
43502,18.500
43503,21.000
43504,16.750
43505,20.500
43506,16.500
43507,20.750
43508,16.000
43509,16.250
43510,33.500
43511,10.500
43512,16.500
43513,20.500
43514,40.500
43515,16.750
43516,16.500
43517,12.500
43518,12.500
43519,12.000
43520,12.750
43521,16.750
43522,18.500
43523,10.500
43524,16.750
43525,12.000
43526,16.000
43527,20.750
43528,20.250
43529,16.750
43530,17.500
43531,16.000
43532,16.000
43533,20.750
43534,16.750
43535,16.000
43536,20.500
43537,12.500
43538,16.000
43539,16.000
43540,16.750
43541,20.750
43542,12.500
43543,20.250
43544,16.500
43545,20.750
43546,12.000
43547,20.750
43548,16.000
43549,12.500
43550,23.650
43551,16.750
43552,25.500
43553,10.500
43554,20.250
43555,20.750
43556,20.750
43557,12.000
43558,20.750
43559,12.000
43560,20.750
43561,23.650
43562,12.500
43563,20.250
43564,25.500
43565,20.750
43566,20.750
43567,20.750
43568,16.500
43569,16.750
43570,16.500
43571,20.750
43572,13.250
43573,20.750
43574,23.650
43575,11.000
43576,20.750
43577,20.750
43578,16.500
43579,12.000
43580,14.750
43581,16.000
43582,20.500
43583,17.950
43584,16.000
43585,16.000
43586,11.000
43587,16.000
43588,20.750
43589,12.000
43590,12.000
43591,16.250
43592,20.750
43593,20.750
43594,16.750
43595,20.750
43596,12.500
43597,16.250
43598,14.500
43599,16.000
43600,12.750
43601,12.750
43602,10.500
43603,16.500
43604,33.500
43605,14.750
43606,16.750
43607,20.750
43608,16.750
43609,12.750
43610,20.750
43611,10.500
43612,9.750
43613,16.500
43614,20.750
43615,25.500
43616,20.250
43617,17.950
43618,12.500
43619,25.500
43620,16.500
43621,12.000
43622,16.750
43623,12.250
43624,20.250
43625,16.750
43626,20.750
43627,20.750
43628,16.000
43629,20.750
43630,25.500
43631,12.000
43632,12.000
43633,20.250
43634,20.500
43635,20.750
43636,16.000
43637,20.500
43638,21.000
43639,20.750
43640,16.000
43641,12.000
43642,16.250
43643,16.500
43644,16.000
43645,12.750
43646,12.000
43647,20.750
43648,37.000
43649,12.000
43650,20.750
43651,16.500
43652,20.750
43653,12.750
43654,12.000
43655,16.750
43656,16.000
43657,12.000
43658,16.000
43659,15.250
43660,12.750
43661,12.750
43662,12.000
43663,12.750
43664,16.750
43665,12.250
43666,10.500
43667,20.750
43668,20.750
43669,20.750
43670,16.000
43671,17.950
43672,16.000
43673,20.250
43674,12.000
43675,12.500
43676,16.500
43677,20.750
43678,12.750
43679,20.750
43680,16.500
43681,16.750
43682,12.000
43683,20.250
43684,11.000
43685,20.250
43686,16.000
43687,12.750
43688,12.000
43689,20.750
43690,20.750
43691,12.500
43692,12.250
43693,16.000
43694,20.750
43695,16.500
43696,20.750
43697,12.500
43698,20.750
43699,23.650
43700,16.750
43701,20.500
43702,20.250
43703,41.500
43704,12.250
43705,12.000
43706,20.750
43707,12.750
43708,20.250
43709,16.000
43710,25.500
43711,25.500
43712,20.750
43713,18.500
43714,16.500
43715,16.500
43716,16.750
43717,20.250
43718,12.500
43719,12.500
43720,12.500
43721,16.250
43722,20.750
43723,20.750
43724,20.250
43725,16.000
43726,16.500
43727,16.250
43728,20.750
43729,16.500
43730,12.000
43731,16.000
43732,16.500
43733,20.750
43734,15.250
43735,20.250
43736,12.250
43737,16.250
43738,16.000
43739,16.000
43740,16.500
43741,14.500
43742,20.500
43743,20.750
43744,16.250
43745,20.250
43746,12.250
43747,14.750
43748,9.750
43749,16.250
43750,17.950
43751,12.000
43752,33.000
43753,12.750
43754,20.750
43755,9.750
43756,33.500
43757,12.000
43758,17.950
43759,10.500
43760,20.500
43761,20.500
43762,12.500
43763,20.750
43764,16.000
43765,12.000
43766,16.500
43767,18.500
43768,20.250
43769,12.000
43770,20.250
43771,12.000
43772,11.000
43773,23.650
43774,11.000
43775,20.750
43776,20.750
43777,16.000
43778,16.750
43779,25.500
43780,16.500
43781,16.250
43782,16.000
43783,10.500
43784,16.500
43785,20.750
43786,12.000
43787,18.500
43788,20.500
43789,17.950
43790,16.750
43791,12.000
43792,16.750
43793,12.000
43794,16.000
43795,16.500
43796,12.000
43797,12.000
43798,16.250
43799,16.500
43800,11.000
43801,12.000
43802,16.500
43803,12.000
43804,16.750
43805,17.500
43806,20.750
43807,14.750
43808,12.000
43809,20.750
43810,12.500
43811,16.000
43812,17.950
43813,13.250
43814,16.000
43815,20.750
43816,12.000
43817,20.250
43818,12.750
43819,16.750
43820,17.950
43821,16.000
43822,12.500
43823,20.750
43824,17.950
43825,12.500
43826,16.000
43827,20.750
43828,12.000
43829,18.500
43830,25.500
43831,20.750
43832,14.750
43833,12.250
43834,16.500
43835,20.750
43836,20.250
43837,20.250
43838,20.750
43839,17.950
43840,15.250
43841,12.500
43842,20.250
43843,12.000
43844,13.250
43845,16.000
43846,20.500
43847,17.950
43848,12.500
43849,20.750
43850,25.500
43851,10.500
43852,16.000
43853,12.000
43854,16.750
43855,16.500
43856,12.000
43857,20.750
43858,16.750
43859,18.500
43860,16.500
43861,15.250
43862,9.750
43863,20.250
43864,20.250
43865,16.000
43866,12.500
43867,20.750
43868,12.750
43869,12.500
43870,20.750
43871,20.250
43872,20.750
43873,41.500
43874,12.500
43875,16.750
43876,20.750
43877,12.250
43878,16.750
43879,16.750
43880,16.000
43881,12.500
43882,16.000
43883,16.750
43884,16.750
43885,12.500
43886,20.750
43887,12.000
43888,14.500
43889,20.750
43890,12.000
43891,16.750
43892,20.500
43893,16.250
43894,16.500
43895,12.750
43896,16.500
43897,16.500
43898,16.250
43899,12.500
43900,16.750
43901,12.500
43902,20.250
43903,16.000
43904,16.750
43905,12.750
43906,20.500
43907,14.750
43908,20.250
43909,20.750
43910,12.000
43911,23.650
43912,13.250
43913,16.250
43914,20.750
43915,20.750
43916,12.500
43917,13.250
43918,20.750
43919,16.000
43920,16.750
43921,16.750
43922,12.000
43923,20.250
43924,16.250
43925,16.500
43926,16.750
43927,14.750
43928,10.500
43929,20.750
43930,20.250
43931,16.000
43932,9.750
43933,20.250
43934,12.250
43935,16.750
43936,12.750
43937,20.750
43938,16.500
43939,16.000
43940,16.000
43941,16.750
43942,16.000
43943,12.000
43944,20.750
43945,12.000
43946,14.750
43947,16.500
43948,20.250
43949,12.500
43950,12.000
43951,12.500
43952,16.000
43953,23.650
43954,14.750
43955,16.000
43956,16.000
43957,20.750
43958,16.000
43959,9.750
43960,16.500
43961,16.000
43962,20.500
43963,10.500
43964,16.000
43965,15.250
43966,20.750
43967,16.000
43968,17.950
43969,12.750
43970,20.250
43971,12.000
43972,10.500
43973,20.750
43974,20.750
43975,20.750
43976,16.000
43977,12.000
43978,37.000
43979,16.500
43980,10.500
43981,33.500
43982,12.000
43983,20.250
43984,20.250
43985,16.500
43986,20.750
43987,20.750
43988,20.750
43989,12.000
43990,20.750
43991,16.750
43992,12.500
43993,16.000
43994,20.750
43995,17.950
43996,11.000
43997,20.500
43998,17.950
43999,21.000
44000,16.750
44001,23.650
44002,10.500
44003,10.500
44004,12.750
44005,12.000
44006,20.750
44007,20.750
44008,12.000
44009,12.000
44010,20.750
44011,16.000
44012,23.650
44013,12.500
44014,12.500
44015,12.750
44016,12.750
44017,12.250
44018,20.750
44019,17.500
44020,16.750
44021,17.950
44022,12.500
44023,12.000
44024,20.250
44025,16.000
44026,16.750
44027,12.750
44028,20.500
44029,12.250
44030,23.650
44031,20.500
44032,20.750
44033,20.250
44034,25.500
44035,14.750
44036,20.750
44037,16.500
44038,10.500
44039,20.750
44040,16.750
44041,20.750
44042,20.750
44043,20.500
44044,16.250
44045,17.950
44046,12.750
44047,16.250
44048,12.250
44049,20.250
44050,12.500
44051,12.250
44052,16.500
44053,20.500
44054,17.950
44055,26.500
44056,20.750
44057,12.250
44058,12.000
44059,13.250
44060,20.250
44061,20.750
44062,16.500
44063,16.500
44064,13.250
44065,16.500
44066,21.000
44067,20.250
44068,20.750
44069,12.000
44070,9.750
44071,16.750
44072,20.750
44073,18.500
44074,20.250
44075,20.500
44076,20.750
44077,16.000
44078,14.750
44079,12.500
44080,20.750
44081,16.750
44082,11.000
44083,12.500
44084,20.750
44085,12.000
44086,16.000
44087,16.500
44088,20.250
44089,16.750
44090,12.500
44091,16.000
44092,41.500
44093,10.500
44094,12.000
44095,20.500
44096,12.500
44097,12.750
44098,20.750
44099,16.500
44100,14.750
44101,16.000
44102,10.500
44103,41.500
44104,16.500
44105,20.750
44106,16.500
44107,12.000
44108,16.750
44109,16.500
44110,12.750
44111,16.000
44112,20.750
44113,12.750
44114,20.750
44115,20.750
44116,16.750
44117,16.750
44118,20.750
44119,12.000
44120,20.750
44121,21.000
44122,16.000
44123,14.500
44124,16.500
44125,16.750
44126,16.750
44127,16.750
44128,20.500
44129,16.250
44130,16.750
44131,20.750
44132,20.750
44133,12.000
44134,12.750
44135,20.500
44136,12.000
44137,16.500
44138,10.500
44139,16.500
44140,20.500
44141,20.750
44142,16.250
44143,12.000
44144,12.000
44145,41.000
44146,12.250
44147,18.500
44148,16.500
44149,20.750
44150,23.650
44151,17.500
44152,12.000
44153,18.500
44154,16.750
44155,12.000
44156,20.250
44157,16.000
44158,36.000
44159,20.750
44160,33.500
44161,37.000
44162,20.500
44163,14.500
44164,20.250
44165,20.750
44166,20.250
44167,12.750
44168,20.750
44169,16.000
44170,18.500
44171,20.750
44172,20.250
44173,16.750
44174,16.750
44175,18.500
44176,20.500
44177,16.000
44178,20.250
44179,16.250
44180,16.750
44181,12.000
44182,20.750
44183,20.250
44184,20.750
44185,16.000
44186,25.500
44187,20.250
44188,12.000
44189,20.250
44190,20.750
44191,12.000
44192,20.500
44193,12.000
44194,20.750
44195,16.750
44196,20.750
44197,20.750
44198,16.750
44199,14.750
44200,20.750
44201,9.750
44202,20.750
44203,16.250
44204,16.750
44205,12.500
44206,20.750
44207,20.750
44208,12.000
44209,20.250
44210,16.000
44211,12.750
44212,16.000
44213,20.500
44214,18.500
44215,12.250
44216,12.750
44217,16.750
44218,18.500
44219,12.000
44220,20.750
44221,12.000
44222,20.750
44223,20.750
44224,16.000
44225,16.500
44226,12.750
44227,16.500
44228,16.250
44229,16.000
44230,20.250
44231,20.250
44232,16.000
44233,17.500
44234,20.750
44235,16.000
44236,12.750
44237,20.750
44238,9.750
44239,20.750
44240,20.250
44241,16.750
44242,16.500
44243,16.000
44244,20.750
44245,12.000
44246,20.250
44247,12.500
44248,20.750
44249,16.750
44250,20.750
44251,16.750
44252,12.500
44253,10.500
44254,20.250
44255,15.250
44256,12.500
44257,12.000
44258,20.750
44259,11.000
44260,20.500
44261,14.750
44262,20.750
44263,17.500
44264,20.250
44265,16.500
44266,20.750
44267,16.000
44268,13.250
44269,18.500
44270,12.000
44271,16.500
44272,12.000
44273,12.000
44274,20.750
44275,20.750
44276,10.500
44277,12.500
44278,16.000
44279,14.750
44280,20.250
44281,20.500
44282,20.250
44283,16.250
44284,20.750
44285,20.500
44286,16.000
44287,16.000
44288,10.500
44289,20.750
44290,12.000
44291,12.000
44292,20.500
44293,18.500
44294,16.500
44295,20.750
44296,20.750
44297,12.250
44298,16.750
44299,18.500
44300,12.750
44301,9.750
44302,16.500
44303,18.500
44304,12.000
44305,16.500
44306,15.250
44307,20.250
44308,16.000
44309,16.750
44310,14.500
44311,20.750
44312,12.000
44313,12.000
44314,16.000
44315,12.750
44316,12.500
44317,17.950
44318,12.000
44319,20.250
44320,16.000
44321,16.500
44322,20.250
44323,16.500
44324,16.000
44325,12.500
44326,12.000
44327,16.750
44328,12.500
44329,9.750
44330,12.750
44331,16.000
44332,10.500
44333,20.750
44334,20.250
44335,16.000
44336,16.500
44337,18.500
44338,16.750
44339,9.750
44340,12.750
44341,16.750
44342,17.950
44343,16.000
44344,12.000
44345,20.500
44346,12.500
44347,20.750
44348,16.750
44349,16.000
44350,12.250
44351,16.500
44352,20.250
44353,20.750
44354,12.000
44355,18.500
44356,20.750
44357,20.250
44358,20.500
44359,16.750
44360,16.500
44361,20.250
44362,16.250
44363,20.750
44364,17.950
44365,12.000
44366,20.750
44367,12.500
44368,17.950
44369,9.750
44370,12.750
44371,12.000
44372,16.000
44373,15.250
44374,16.000
44375,16.000
44376,16.750
44377,20.250
44378,12.000
44379,20.250
44380,20.250
44381,16.500
44382,20.750
44383,20.500
44384,20.500
44385,12.000
44386,12.500
44387,20.250
44388,14.750
44389,16.000
44390,20.500
44391,20.750
44392,12.000
44393,17.500
44394,16.500
44395,16.250
44396,16.000
44397,20.750
44398,12.500
44399,12.500
44400,16.750
44401,25.500
44402,20.750
44403,12.500
44404,12.750
44405,16.000
44406,12.750
44407,24.000
44408,20.750
44409,20.750
44410,12.500
44411,12.500
44412,20.750
44413,12.000
44414,16.000
44415,16.000
44416,16.500
44417,12.500
44418,25.000
44419,16.750
44420,16.750
44421,17.950
44422,20.750
44423,16.500
44424,12.500
44425,16.750
44426,12.500
44427,12.250
44428,20.750
44429,20.750
44430,12.000
44431,12.000
44432,20.750
44433,12.000
44434,20.750
44435,25.500
44436,12.000
44437,20.250
44438,12.500
44439,20.750
44440,17.950
44441,16.500
44442,16.750
44443,20.250
44444,20.750
44445,20.500
44446,23.650
44447,10.500
44448,20.500
44449,16.750
44450,20.750
44451,12.000
44452,16.000
44453,20.750
44454,20.750
44455,14.750
44456,20.500
44457,20.500
44458,12.000
44459,16.250
44460,16.750
44461,16.500
44462,16.000
44463,25.500
44464,16.750
44465,13.250
44466,16.000
44467,20.250
44468,20.500
44469,12.500
44470,12.000
44471,20.250
44472,20.500
44473,16.500
44474,20.250
44475,16.000
44476,12.000
44477,20.750
44478,16.750
44479,11.000
44480,12.750
44481,12.000
44482,20.750
44483,12.500
44484,16.000
44485,14.500
44486,16.250
44487,12.750
44488,16.750
44489,16.250
44490,12.500
44491,12.750
44492,20.750
44493,20.750
44494,20.750
44495,16.500
44496,16.500
44497,16.000
44498,16.500
44499,16.000
44500,12.750
44501,20.750
44502,16.000
44503,16.250
44504,25.500
44505,16.000
44506,12.000
44507,10.500
44508,16.000
44509,16.750
44510,20.750
44511,16.000
44512,15.250
44513,20.500
44514,25.500
44515,16.000
44516,20.750
44517,20.250
44518,16.750
44519,20.250
44520,12.000
44521,16.000
44522,15.250
44523,11.000
44524,17.950
44525,16.500
44526,12.500
44527,16.250
44528,41.500
44529,16.500
44530,16.750
44531,17.950
44532,33.000
44533,10.500
44534,20.750
44535,17.500
44536,20.250
44537,16.250
44538,16.500
44539,20.750
44540,16.750
44541,20.500
44542,16.000
44543,16.750
44544,20.750
44545,12.000
44546,20.750
44547,16.750
44548,16.250
44549,20.250
44550,12.000
44551,12.000
44552,21.000
44553,18.500
44554,16.000
44555,12.500
44556,17.950
44557,12.500
44558,12.000
44559,12.250
44560,12.000
44561,16.500
44562,20.250
44563,10.500
44564,14.500
44565,12.750
44566,17.950
44567,16.000
44568,20.500
44569,16.000
44570,11.000
44571,16.500
44572,20.750
44573,16.500
44574,17.500
44575,12.250
44576,12.500
44577,20.750
44578,12.750
44579,20.500
44580,12.250
44581,12.000
44582,12.500
44583,20.750
44584,20.750
44585,16.500
44586,10.500
44587,12.250
44588,12.000
44589,12.750
44590,16.750
44591,16.750
44592,12.000
44593,16.000
44594,17.950
44595,20.750
44596,16.750
44597,16.750
44598,20.750
44599,40.500
44600,10.500
44601,17.500
44602,16.000
44603,20.500
44604,20.250
